flight_date,origin,destination,fare_class,booking_channel,passengers,avg_fare,revenue,load_factor
2024-01-12,ATL,BOS,Premium Economy,Mobile App,20,318.1,6362.0,0.73
2024-01-12,ATL,BOS,Business,Travel Agent,28,586.22,16414.16,0.63
2024-01-12,ATL,BOS,First,Website,25,1248.61,31215.25,0.58
2024-01-12,ORD,DFW,Economy,Website,125,117.04,14630.0,0.57
2024-01-12,ORD,DFW,Premium Economy,Corporate,18,354.12,6374.16,0.87
2024-01-12,ORD,DFW,Business,Travel Agent,24,760.74,18257.76,0.65
2024-01-12,ORD,DFW,First,Website,23,1394.44,32072.12,0.61
2024-01-12,JFK,SFO,Economy,Travel Agent,169,126.19,21326.11,0.63
2024-01-12,JFK,SFO,Premium Economy,Corporate,32,354.09,11330.88,0.82
2024-01-12,JFK,SFO,Business,Mobile App,31,529.7,16420.7,0.57
2024-01-12,JFK,SFO,First,Mobile App,14,966.56,13531.84,0.93
2024-01-12,JFK,MIA,Economy,Travel Agent,136,148.96,20258.56,0.72
2024-01-12,JFK,MIA,Premium Economy,Corporate,14,254.27,3559.78,0.67
2024-01-12,JFK,MIA,Business,Website,23,785.36,18063.28,0.67
2024-01-12,JFK,MIA,First,Travel Agent,27,1197.73,32338.71,0.87
2024-01-12,MIA,ATL,Economy,Corporate,52,114.02,5929.04,0.76
2024-01-12,MIA,ATL,Premium Economy,Corporate,35,269.92,9447.2,0.66
2024-01-12,MIA,ATL,Business,Website,7,741.18,5188.26,0.74
2024-01-12,MIA,ATL,First,Mobile App,22,1261.54,27753.88,0.59
2024-01-13,DEN,ORD,Economy,Travel Agent,95,120.37,11435.15,0.81
2024-01-13,DEN,ORD,Premium Economy,Corporate,5,257.19,1285.95,0.58
2024-01-13,DEN,ORD,Business,Corporate,12,625.31,7503.72,0.96
2024-01-13,DEN,ORD,First,Mobile App,30,1439.82,43194.6,0.56
2024-01-13,LAX,SEA,Economy,Website,170,107.96,18353.2,0.71
2024-01-13,LAX,SEA,Premium Economy,Corporate,4,349.79,1399.16,0.81
2024-01-13,LAX,SEA,Business,Corporate,25,811.8,20295.0,0.74
2024-01-13,LAX,SEA,First,Website,35,1278.27,44739.45,0.71
2024-01-13,BOS,DCA,Economy,Travel Agent,68,132.27,8994.36,0.96
2024-01-13,BOS,DCA,Premium Economy,Website,33,320.45,10574.85,0.77
2024-01-13,BOS,DCA,Business,Website,18,592.98,10673.64,0.85
2024-01-13,BOS,DCA,First,Mobile App,20,1526.66,30533.2,0.85
2024-01-13,ATL,BOS,Economy,Corporate,39,105.85,4128.15,0.92
2024-01-13,ATL,BOS,Premium Economy,Corporate,30,243.21,7296.3,0.98
2024-01-13,ATL,BOS,Business,Travel Agent,6,722.31,4333.86,0.79
2024-01-13,ATL,BOS,First,Travel Agent,12,1464.9,17578.8,0.86
2024-01-13,ORD,DFW,Economy,Mobile App,135,140.75,19001.25,0.65
2024-01-13,ORD,DFW,Premium Economy,Mobile App,17,328.19,5579.23,0.89
2024-01-13,ORD,DFW,Business,Website,38,624.55,23732.9,0.71
2024-01-13,ORD,DFW,First,Mobile App,7,1300.63,9104.41,0.58
2024-01-13,JFK,SFO,Economy,Corporate,127,152.86,19413.22,0.78
2024-01-13,JFK,SFO,Premium Economy,Corporate,6,332.48,1994.88,0.6
2024-01-13,JFK,SFO,Business,Travel Agent,30,714.18,21425.4,0.75
2024-01-13,JFK,SFO,First,Travel Agent,37,1016.26,37601.62,0.83
2024-01-13,LAX,DEN,Economy,Mobile App,38,139.23,5290.74,0.74
2024-01-13,LAX,DEN,Premium Economy,Website,35,333.59,11675.65,0.62
2024-01-13,LAX,DEN,Business,Mobile App,16,561.19,8979.04,0.7
2024-01-13,LAX,DEN,First,Travel Agent,18,1438.21,25887.78,0.63
2024-01-13,JFK,ORD,Economy,Travel Agent,82,101.44,8318.08,0.81
2024-01-13,JFK,ORD,Premium Economy,Website,12,288.47,3461.64,0.8
2024-01-13,JFK,ORD,Business,Mobile App,40,564.13,22565.2,0.7
2024-01-13,JFK,ORD,First,Website,3,1426.04,4278.12,0.58
2024-01-14,LAX,SEA,Economy,Travel Agent,180,122.48,22046.4,0.72
2024-01-14,LAX,SEA,Premium Economy,Corporate,5,229.53,1147.65,0.62
2024-01-14,LAX,SEA,Business,Corporate,15,663.83,9957.45,0.7
2024-01-14,LAX,SEA,First,Mobile App,22,1124.6,24741.2,0.87
2024-01-14,DEN,ORD,Economy,Travel Agent,38,151.43,5754.34,0.88
2024-01-14,DEN,ORD,Premium Economy,Website,31,263.3,8162.3,0.6
2024-01-14,DEN,ORD,Business,Corporate,8,588.56,4708.48,0.57
2024-01-14,DEN,ORD,First,Corporate,28,1448.93,40570.04,0.66
2024-01-14,JFK,ORD,Economy,Mobile App,152,141.91,21570.32,0.86
2024-01-14,JFK,ORD,Premium Economy,Mobile App,33,324.22,10699.26,0.98
2024-01-14,JFK,ORD,Business,Corporate,21,668.45,14037.45,0.76
2024-01-14,JFK,ORD,First,Website,34,1496.6,50884.4,0.75
2024-01-14,ORD,DFW,Economy,Mobile App,95,106.73,10139.35,0.57
2024-01-14,ORD,DFW,Premium Economy,Travel Agent,32,287.42,9197.44,0.67
2024-01-14,ORD,DFW,Business,Website,29,779.42,22603.18,0.61
2024-01-14,ORD,DFW,First,Travel Agent,27,1368.57,36951.39,0.71
2024-01-14,JFK,LAX,Economy,Corporate,148,97.09,14369.32,0.63
2024-01-14,JFK,LAX,Premium Economy,Travel Agent,34,229.61,7806.74,0.74
2024-01-14,JFK,LAX,Business,Travel Agent,9,772.46,6952.14,0.61
2024-01-14,JFK,LAX,First,Website,23,1172.42,26965.66,0.79
2024-01-14,MIA,ATL,Economy,Travel Agent,55,138.47,7615.85,0.81
2024-01-14,MIA,ATL,Premium Economy,Corporate,4,288.13,1152.52,0.57
2024-01-14,MIA,ATL,Business,Travel Agent,35,765.66,26798.1,0.75
2024-01-14,MIA,ATL,First,Mobile App,22,1133.64,24940.08,0.62
2024-01-14,LAX,DEN,Economy,Travel Agent,134,128.99,17284.66,0.91
2024-01-14,LAX,DEN,Premium Economy,Corporate,21,316.76,6651.96,0.75
2024-01-14,LAX,DEN,Business,Website,9,626.92,5642.28,0.97
2024-01-14,LAX,DEN,First,Travel Agent,3,1409.29,4227.87,0.81
2024-01-14,BOS,DCA,Economy,Travel Agent,153,150.94,23093.82,0.8
2024-01-14,BOS,DCA,Premium Economy,Website,12,299.58,3594.96,0.78
2024-01-14,BOS,DCA,Business,Corporate,17,556.67,9463.39,0.56
2024-01-14,BOS,DCA,First,Website,30,1052.98,31589.4,0.68
2024-01-14,JFK,MIA,Economy,Mobile App,57,118.36,6746.52,0.73
2024-01-14,JFK,MIA,Premium Economy,Corporate,5,339.27,1696.35,0.85
2024-01-14,JFK,MIA,Business,Mobile App,32,688.24,22023.68,0.78
2024-01-14,JFK,MIA,First,Travel Agent,31,1503.33,46603.23,0.94
2024-01-14,SFO,SEA,Economy,Travel Agent,178,126.2,22463.6,0.88
2024-01-14,SFO,SEA,Premium Economy,Travel Agent,14,303.22,4245.08,0.96
2024-01-14,SFO,SEA,Business,Travel Agent,16,687.35,10997.6,0.95
2024-01-14,SFO,SEA,First,Travel Agent,15,1394.25,20913.75,0.85
2024-01-15,LAX,DEN,Economy,Corporate,42,142.2,5972.4,0.67
2024-01-15,LAX,DEN,Premium Economy,Travel Agent,7,350.59,2454.13,0.7
2024-01-15,LAX,DEN,Business,Corporate,32,718.53,22992.96,0.64
2024-01-15,LAX,DEN,First,Travel Agent,19,1489.42,28298.98,0.61
2024-01-15,ATL,BOS,Economy,Mobile App,176,108.34,19067.84,0.94
2024-01-15,ATL,BOS,Premium Economy,Mobile App,5,307.05,1535.25,0.59
2024-01-15,ATL,BOS,Business,Travel Agent,8,738.08,5904.64,0.84
2024-01-15,ATL,BOS,First,Mobile App,37,943.85,34922.45,0.97
2024-01-15,BOS,DCA,Economy,Mobile App,126,118.01,14869.26,0.76
2024-01-15,BOS,DCA,Premium Economy,Mobile App,20,323.23,6464.6,0.69
2024-01-15,BOS,DCA,Business,Website,7,798.78,5591.46,0.83
2024-01-15,BOS,DCA,First,Mobile App,4,1255.47,5021.88,0.94
2024-01-15,SFO,SEA,Economy,Mobile App,50,118.65,5932.5,0.95
2024-01-15,SFO,SEA,Premium Economy,Website,27,356.33,9620.91,0.89
2024-01-15,SFO,SEA,Business,Mobile App,20,807.91,16158.2,0.93
2024-01-15,SFO,SEA,First,Website,40,1116.25,44650.0,0.6
2024-01-15,LAX,SEA,Economy,Travel Agent,169,110.81,18726.89,0.78
2024-01-15,LAX,SEA,Premium Economy,Corporate,10,341.53,3415.3,0.92
2024-01-15,LAX,SEA,Business,Corporate,9,596.5,5368.5,0.69
2024-01-15,LAX,SEA,First,Corporate,13,1321.99,17185.87,0.56
2024-01-15,JFK,MIA,Economy,Travel Agent,150,140.58,21087.0,0.84
2024-01-15,JFK,MIA,Premium Economy,Mobile App,27,243.6,6577.2,0.91
2024-01-15,JFK,MIA,Business,Travel Agent,8,537.23,4297.84,0.63
2024-01-15,JFK,MIA,First,Mobile App,17,1221.54,20766.18,0.55
2024-01-15,JFK,LAX,Economy,Corporate,73,107.93,7878.89,0.96
2024-01-15,JFK,LAX,Premium Economy,Travel Agent,38,299.43,11378.34,0.55
2024-01-15,JFK,LAX,Business,Travel Agent,5,730.25,3651.25,0.84
2024-01-15,JFK,LAX,First,Corporate,27,1121.2,30272.4,0.85
2024-01-15,DEN,ORD,Economy,Travel Agent,168,134.67,22624.56,0.94
2024-01-15,DEN,ORD,Premium Economy,Travel Agent,16,269.95,4319.2,0.64
2024-01-15,DEN,ORD,Business,Mobile App,31,661.9,20518.9,0.87
2024-01-15,DEN,ORD,First,Travel Agent,37,1185.32,43856.84,0.94
2024-01-15,JFK,ORD,Economy,Mobile App,179,138.88,24859.52,0.87
2024-01-15,JFK,ORD,Premium Economy,Website,35,291.62,10206.7,0.85
2024-01-15,JFK,ORD,Business,Website,9,801.74,7215.66,0.58
2024-01-15,JFK,ORD,First,Mobile App,11,1277.55,14053.05,0.62
2024-01-16,ATL,BOS,Economy,Corporate,19,120.94,2297.86,0.79
2024-01-16,ATL,BOS,Premium Economy,Travel Agent,27,318.75,8606.25,0.66
2024-01-16,ATL,BOS,Business,Website,39,747.14,29138.46,0.58
2024-01-16,ATL,BOS,First,Corporate,6,1143.38,6860.28,0.78
2024-01-16,JFK,SFO,Economy,Website,22,149.03,3278.66,0.97
2024-01-16,JFK,SFO,Premium Economy,Corporate,28,223.87,6268.36,0.63
2024-01-16,JFK,SFO,Business,Mobile App,28,753.52,21098.56,0.71
2024-01-16,JFK,SFO,First,Corporate,26,1204.54,31318.04,0.71
2024-01-16,JFK,ORD,Economy,Mobile App,94,132.51,12455.94,0.6
2024-01-16,JFK,ORD,Premium Economy,Corporate,16,292.08,4673.28,0.91
2024-01-16,JFK,ORD,Business,Website,31,821.25,25458.75,0.84
2024-01-16,JFK,ORD,First,Corporate,16,1253.58,20057.28,0.66
2024-01-16,BOS,DCA,Economy,Travel Agent,53,103.2,5469.6,0.95
2024-01-16,BOS,DCA,Premium Economy,Website,28,223.94,6270.32,0.81
2024-01-16,BOS,DCA,Business,Website,6,586.25,3517.5,0.59
2024-01-16,BOS,DCA,First,Website,5,1203.31,6016.55,0.66
2024-01-16,DEN,ORD,Economy,Website,64,117.73,7534.72,0.78
2024-01-16,DEN,ORD,Premium Economy,Website,20,238.75,4775.0,0.65
2024-01-16,DEN,ORD,Business,Travel Agent,22,693.53,15257.66,0.65
2024-01-16,DEN,ORD,First,Mobile App,35,1520.39,53213.65,0.65
2024-01-16,LAX,SEA,Economy,Travel Agent,147,110.26,16208.22,0.96
2024-01-16,LAX,SEA,Premium Economy,Mobile App,29,305.41,8856.89,0.79
2024-01-16,LAX,SEA,Business,Website,26,819.27,21301.02,0.89
2024-01-16,LAX,SEA,First,Travel Agent,28,1350.23,37806.44,0.61
2024-01-16,MIA,ATL,Economy,Corporate,142,104.89,14894.38,0.75
2024-01-16,MIA,ATL,Premium Economy,Mobile App,11,260.78,2868.58,0.9
2024-01-16,MIA,ATL,Business,Website,28,688.72,19284.16,0.79
2024-01-16,MIA,ATL,First,Mobile App,18,1169.19,21045.42,0.64
2024-01-16,JFK,LAX,Economy,Website,99,148.31,14682.69,0.59
2024-01-16,JFK,LAX,Premium Economy,Mobile App,26,226.59,5891.34,0.84
2024-01-16,JFK,LAX,Business,Website,14,787.85,11029.9,0.9
2024-01-16,JFK,LAX,First,Mobile App,23,1222.68,28121.64,0.68
2024-01-16,LAX,DEN,Economy,Website,53,106.53,5646.09,0.96
2024-01-16,LAX,DEN,Premium Economy,Website,32,321.99,10303.68,0.94
2024-01-16,LAX,DEN,Business,Mobile App,17,635.93,10810.81,0.79
2024-01-16,LAX,DEN,First,Travel Agent,36,1164.63,41926.68,0.83
2024-01-16,ORD,DFW,Economy,Travel Agent,136,109.46,14886.56,0.93
2024-01-16,ORD,DFW,Premium Economy,Corporate,32,233.05,7457.6,0.88
2024-01-16,ORD,DFW,Business,Travel Agent,25,800.81,20020.25,0.68
2024-01-16,ORD,DFW,First,Website,16,1271.56,20344.96,0.87
2024-01-17,LAX,SEA,Economy,Mobile App,102,113.48,11574.96,0.8
2024-01-17,LAX,SEA,Premium Economy,Mobile App,23,288.02,6624.46,0.66
2024-01-17,LAX,SEA,Business,Corporate,33,817.43,26975.19,0.75
2024-01-17,LAX,SEA,First,Travel Agent,36,1040.33,37451.88,0.76
2024-01-17,SFO,SEA,Economy,Website,24,124.89,2997.36,0.96
2024-01-17,SFO,SEA,Premium Economy,Website,28,324.39,9082.92,0.61
2024-01-17,SFO,SEA,Business,Mobile App,11,531.25,5843.75,0.55
2024-01-17,SFO,SEA,First,Corporate,32,1160.24,37127.68,0.83
2024-01-17,MIA,ATL,Economy,Website,146,94.47,13792.62,0.73
2024-01-17,MIA,ATL,Premium Economy,Website,19,292.16,5551.04,0.78
2024-01-17,MIA,ATL,Business,Travel Agent,29,515.06,14936.74,0.9
2024-01-17,MIA,ATL,First,Mobile App,8,1003.73,8029.84,0.78
2024-01-17,ORD,DFW,Economy,Mobile App,139,105.37,14646.43,0.66
2024-01-17,ORD,DFW,Premium Economy,Travel Agent,27,256.2,6917.4,0.58
2024-01-17,ORD,DFW,Business,Corporate,17,655.79,11148.43,0.98
2024-01-17,ORD,DFW,First,Mobile App,7,1117.19,7820.33,0.83
2024-01-17,BOS,DCA,Economy,Website,102,99.58,10157.16,0.71
2024-01-17,BOS,DCA,Premium Economy,Corporate,2,227.22,454.44,0.85
2024-01-17,BOS,DCA,Business,Website,29,668.8,19395.2,0.83
2024-01-17,BOS,DCA,First,Travel Agent,8,1273.52,10188.16,0.93
2024-01-17,JFK,SFO,Economy,Website,150,107.59,16138.5,0.75
2024-01-17,JFK,SFO,Premium Economy,Website,19,346.31,6579.89,0.94
2024-01-17,JFK,SFO,Business,Website,22,566.72,12467.84,0.56
2024-01-17,JFK,SFO,First,Mobile App,27,1285.98,34721.46,0.95
2024-01-18,JFK,MIA,Economy,Website,93,123.53,11488.29,0.57
2024-01-18,JFK,MIA,Premium Economy,Corporate,6,251.37,1508.22,0.7
2024-01-18,JFK,MIA,Business,Corporate,22,818.2,18000.4,0.56
2024-01-18,JFK,MIA,First,Travel Agent,30,1401.53,42045.9,0.76
2024-01-18,MIA,ATL,Economy,Travel Agent,101,126.6,12786.6,0.74
2024-01-18,MIA,ATL,Premium Economy,Corporate,20,231.28,4625.6,0.89
2024-01-18,MIA,ATL,Business,Website,11,535.73,5893.03,0.71
2024-01-18,MIA,ATL,First,Mobile App,22,1375.72,30265.84,0.71
2024-01-18,JFK,ORD,Economy,Website,83,94.39,7834.37,0.74
2024-01-18,JFK,ORD,Premium Economy,Travel Agent,7,233.55,1634.85,0.63
2024-01-18,JFK,ORD,Business,Corporate,34,687.0,23358.0,0.73
2024-01-18,JFK,ORD,First,Website,37,993.5,36759.5,0.59
2024-01-18,ORD,DFW,Economy,Travel Agent,8,144.87,1158.96,0.68
2024-01-18,ORD,DFW,Premium Economy,Corporate,37,326.42,12077.54,0.94
2024-01-18,ORD,DFW,Business,Mobile App,12,691.77,8301.24,0.84
2024-01-18,ORD,DFW,First,Mobile App,21,1022.44,21471.24,0.67
2024-01-18,LAX,DEN,Economy,Mobile App,116,97.8,11344.8,0.67
2024-01-18,LAX,DEN,Premium Economy,Travel Agent,6,285.96,1715.76,0.71
2024-01-18,LAX,DEN,Business,Mobile App,33,739.21,24393.93,0.81
2024-01-18,LAX,DEN,First,Mobile App,10,1210.02,12100.2,0.68
2024-01-18,DEN,ORD,Economy,Corporate,163,113.61,18518.43,0.71
2024-01-18,DEN,ORD,Premium Economy,Travel Agent,29,279.92,8117.68,0.9
2024-01-18,DEN,ORD,Business,Mobile App,40,605.29,24211.6,0.96
2024-01-18,DEN,ORD,First,Mobile App,13,1222.46,15891.98,0.96
2024-01-18,ATL,BOS,Economy,Travel Agent,167,111.22,18573.74,0.76
2024-01-18,ATL,BOS,Premium Economy,Mobile App,19,264.23,5020.37,0.9
2024-01-18,ATL,BOS,Business,Corporate,38,625.86,23782.68,0.64
2024-01-18,ATL,BOS,First,Mobile App,37,1341.65,49641.05,0.56
2024-01-18,JFK,SFO,Economy,Corporate,58,149.53,8672.74,0.74
2024-01-18,JFK,SFO,Premium Economy,Travel Agent,6,333.57,2001.42,0.9
2024-01-18,JFK,SFO,Business,Corporate,10,723.94,7239.4,0.82
2024-01-18,JFK,SFO,First,Mobile App,11,1089.38,11983.18,0.86
2024-01-19,JFK,SFO,Economy,Travel Agent,142,135.34,19218.28,0.81
2024-01-19,JFK,SFO,Premium Economy,Website,17,234.53,3987.01,0.83
2024-01-19,JFK,SFO,Business,Travel Agent,4,562.58,2250.32,0.79
2024-01-19,JFK,SFO,First,Corporate,23,1509.28,34713.44,0.97
2024-01-19,ATL,BOS,Economy,Corporate,30,100.31,3009.3,0.66
2024-01-19,ATL,BOS,Premium Economy,Mobile App,27,280.68,7578.36,0.75
2024-01-19,ATL,BOS,Business,Mobile App,3,619.47,1858.41,0.76
2024-01-19,ATL,BOS,First,Travel Agent,7,1185.39,8297.73,0.6
2024-01-19,MIA,ATL,Economy,Mobile App,92,114.56,10539.52,0.75
2024-01-19,MIA,ATL,Premium Economy,Mobile App,24,291.02,6984.48,0.75
2024-01-19,MIA,ATL,Business,Corporate,30,739.56,22186.8,0.69
2024-01-19,MIA,ATL,First,Travel Agent,9,967.07,8703.63,0.56
2024-01-19,DEN,ORD,Economy,Travel Agent,178,132.18,23528.04,0.89
2024-01-19,DEN,ORD,Premium Economy,Mobile App,37,290.31,10741.47,0.62
2024-01-19,DEN,ORD,Business,Corporate,16,814.87,13037.92,0.89
2024-01-19,DEN,ORD,First,Mobile App,29,1050.4,30461.6,0.72
2024-01-19,ORD,DFW,Economy,Mobile App,114,120.52,13739.28,0.72
2024-01-19,ORD,DFW,Premium Economy,Mobile App,6,247.75,1486.5,0.8
2024-01-19,ORD,DFW,Business,Mobile App,14,626.11,8765.54,0.75
2024-01-19,ORD,DFW,First,Travel Agent,33,1335.17,44060.61,0.78
2024-01-19,LAX,SEA,Economy,Travel Agent,161,129.18,20797.98,0.72
2024-01-19,LAX,SEA,Premium Economy,Website,31,267.26,8285.06,0.82
2024-01-19,LAX,SEA,Business,Travel Agent,39,802.2,31285.8,0.59
2024-01-19,LAX,SEA,First,Mobile App,17,1124.95,19124.15,0.68
2024-01-19,SFO,SEA,Economy,Mobile App,41,116.03,4757.23,0.77
2024-01-19,SFO,SEA,Premium Economy,Corporate,38,301.35,11451.3,0.71
2024-01-19,SFO,SEA,Business,Mobile App,36,664.6,23925.6,0.85
2024-01-19,SFO,SEA,First,Mobile App,33,1267.09,41813.97,0.67
2024-01-19,JFK,ORD,Economy,Mobile App,120,112.58,13509.6,0.82
2024-01-19,JFK,ORD,Premium Economy,Travel Agent,33,350.11,11553.63,0.61
2024-01-19,JFK,ORD,Business,Corporate,34,816.58,27763.72,0.83
2024-01-19,JFK,ORD,First,Corporate,28,1343.4,37615.2,0.86
2024-01-19,JFK,LAX,Economy,Corporate,26,122.82,3193.32,0.79
2024-01-19,JFK,LAX,Premium Economy,Mobile App,19,259.59,4932.21,0.65
2024-01-19,JFK,LAX,Business,Travel Agent,31,563.17,17458.27,0.79
2024-01-19,JFK,LAX,First,Corporate,9,1264.04,11376.36,0.8
2024-01-20,SFO,SEA,Economy,Website,172,137.36,23625.92,0.87
2024-01-20,SFO,SEA,Premium Economy,Travel Agent,4,339.54,1358.16,0.74
2024-01-20,SFO,SEA,Business,Travel Agent,7,784.21,5489.47,0.74
2024-01-20,SFO,SEA,First,Website,17,1396.87,23746.79,0.64
2024-01-20,LAX,DEN,Economy,Travel Agent,161,144.71,23298.31,0.82
2024-01-20,LAX,DEN,Premium Economy,Mobile App,15,304.06,4560.9,0.9
2024-01-20,LAX,DEN,Business,Website,36,691.17,24882.12,0.67
2024-01-20,LAX,DEN,First,Mobile App,20,1131.11,22622.2,0.67
2024-01-20,BOS,DCA,Economy,Travel Agent,136,150.08,20410.88,0.97
2024-01-20,BOS,DCA,Premium Economy,Website,28,238.12,6667.36,0.95
2024-01-20,BOS,DCA,Business,Travel Agent,10,785.75,7857.5,0.85
2024-01-20,BOS,DCA,First,Mobile App,22,1087.61,23927.42,0.91
2024-01-20,JFK,LAX,Economy,Corporate,152,122.86,18674.72,0.82
2024-01-20,JFK,LAX,Premium Economy,Corporate,6,270.99,1625.94,0.82
2024-01-20,JFK,LAX,Business,Website,19,637.91,12120.29,0.85
2024-01-20,JFK,LAX,First,Travel Agent,33,1208.16,39869.28,0.69
2024-01-20,ATL,BOS,Economy,Website,28,145.17,4064.76,0.86
2024-01-20,ATL,BOS,Premium Economy,Corporate,24,306.62,7358.88,0.92
2024-01-20,ATL,BOS,Business,Corporate,29,578.98,16790.42,0.9
2024-01-20,ATL,BOS,First,Corporate,20,1098.7,21974.0,0.7
2024-01-20,LAX,SEA,Economy,Mobile App,129,127.37,16430.73,0.89
2024-01-20,LAX,SEA,Premium Economy,Website,31,225.82,7000.42,0.56
2024-01-20,LAX,SEA,Business,Mobile App,2,650.15,1300.3,0.98
2024-01-20,LAX,SEA,First,Corporate,10,1059.76,10597.6,0.93
2024-01-20,JFK,SFO,Economy,Travel Agent,75,103.43,7757.25,0.59
2024-01-20,JFK,SFO,Premium Economy,Travel Agent,25,253.87,6346.75,0.84
2024-01-20,JFK,SFO,Business,Mobile App,21,526.09,11047.89,0.86
2024-01-20,JFK,SFO,First,Mobile App,7,1193.19,8352.33,0.85
2024-01-20,JFK,ORD,Economy,Website,24,106.63,2559.12,0.61
2024-01-20,JFK,ORD,Premium Economy,Mobile App,30,290.79,8723.7,0.55
2024-01-20,JFK,ORD,Business,Travel Agent,29,769.85,22325.65,0.85
2024-01-20,JFK,ORD,First,Corporate,26,982.45,25543.7,0.59
2024-01-21,JFK,SFO,Economy,Mobile App,178,131.8,23460.4,0.61
2024-01-21,JFK,SFO,Premium Economy,Website,12,303.26,3639.12,0.74
2024-01-21,JFK,SFO,Business,Mobile App,11,709.64,7806.04,0.95
2024-01-21,JFK,SFO,First,Corporate,7,1446.46,10125.22,0.94
2024-01-21,LAX,DEN,Economy,Mobile App,155,138.32,21439.6,0.86
2024-01-21,LAX,DEN,Premium Economy,Travel Agent,22,351.68,7736.96,0.89
2024-01-21,LAX,DEN,Business,Mobile App,7,597.81,4184.67,0.66
2024-01-21,LAX,DEN,First,Travel Agent,3,1398.83,4196.49,0.91
2024-01-21,DEN,ORD,Economy,Travel Agent,160,106.16,16985.6,0.77
2024-01-21,DEN,ORD,Premium Economy,Corporate,5,260.07,1300.35,0.89
2024-01-21,DEN,ORD,Business,Mobile App,9,667.22,6004.98,0.65
2024-01-21,DEN,ORD,First,Website,2,1251.43,2502.86,0.97
2024-01-21,LAX,SEA,Economy,Travel Agent,150,101.84,15276.0,0.73
2024-01-21,LAX,SEA,Premium Economy,Mobile App,6,324.17,1945.02,0.56
2024-01-21,LAX,SEA,Business,Website,15,513.99,7709.85,0.57
2024-01-21,LAX,SEA,First,Website,27,1498.62,40462.74,0.77
2024-01-21,JFK,MIA,Economy,Corporate,107,118.99,12731.93,0.59
2024-01-21,JFK,MIA,Premium Economy,Mobile App,21,257.59,5409.39,0.58
2024-01-21,JFK,MIA,Business,Mobile App,11,819.92,9019.12,0.78
2024-01-21,JFK,MIA,First,Corporate,6,1285.63,7713.78,0.68
2024-01-21,JFK,ORD,Economy,Corporate,66,137.0,9042.0,0.57
2024-01-21,JFK,ORD,Premium Economy,Website,9,346.38,3117.42,0.74
2024-01-21,JFK,ORD,Business,Website,13,608.11,7905.43,0.6
2024-01-21,JFK,ORD,First,Mobile App,12,1353.28,16239.36,0.76
2024-01-22,SFO,SEA,Economy,Website,12,139.44,1673.28,0.69
2024-01-22,SFO,SEA,Premium Economy,Corporate,6,256.84,1541.04,0.66
2024-01-22,SFO,SEA,Business,Website,34,667.62,22699.08,0.7
2024-01-22,SFO,SEA,First,Corporate,12,1446.1,17353.2,0.71
2024-01-22,BOS,DCA,Economy,Travel Agent,151,139.55,21072.05,0.84
2024-01-22,BOS,DCA,Premium Economy,Website,34,250.86,8529.24,0.55
2024-01-22,BOS,DCA,Business,Website,32,587.49,18799.68,0.71
2024-01-22,BOS,DCA,First,Mobile App,4,1046.03,4184.12,0.79
2024-01-22,LAX,SEA,Economy,Corporate,68,107.28,7295.04,0.73
2024-01-22,LAX,SEA,Premium Economy,Travel Agent,6,256.74,1540.44,0.8
2024-01-22,LAX,SEA,Business,Website,5,669.5,3347.5,0.63
2024-01-22,LAX,SEA,First,Website,6,1501.8,9010.8,0.93
2024-01-22,JFK,MIA,Economy,Travel Agent,84,139.56,11723.04,0.69
2024-01-22,JFK,MIA,Premium Economy,Corporate,14,220.61,3088.54,0.68
2024-01-22,JFK,MIA,Business,Travel Agent,17,745.15,12667.55,0.75
2024-01-22,JFK,MIA,First,Corporate,14,1527.5,21385.0,0.86
2024-01-22,LAX,DEN,Economy,Mobile App,109,102.93,11219.37,0.56
2024-01-22,LAX,DEN,Premium Economy,Travel Agent,2,306.77,613.54,0.96
2024-01-22,LAX,DEN,Business,Website,26,751.32,19534.32,0.92
2024-01-22,LAX,DEN,First,Travel Agent,35,1001.92,35067.2,0.97
2024-01-22,JFK,SFO,Economy,Corporate,20,123.01,2460.2,0.97
2024-01-22,JFK,SFO,Premium Economy,Mobile App,7,317.16,2220.12,0.57
2024-01-22,JFK,SFO,Business,Mobile App,35,795.39,27838.65,0.73
2024-01-22,JFK,SFO,First,Travel Agent,7,1210.37,8472.59,0.8
2024-01-22,ATL,BOS,Economy,Mobile App,105,131.55,13812.75,0.58
2024-01-22,ATL,BOS,Premium Economy,Website,10,279.2,2792.0,0.65
2024-01-22,ATL,BOS,Business,Travel Agent,27,780.62,21076.74,0.85
2024-01-22,ATL,BOS,First,Travel Agent,19,1127.82,21428.58,0.65
2024-01-22,DEN,ORD,Economy,Mobile App,154,102.08,15720.32,0.6
2024-01-22,DEN,ORD,Premium Economy,Website,31,242.07,7504.17,0.69
2024-01-22,DEN,ORD,Business,Website,15,680.29,10204.35,0.74
2024-01-22,DEN,ORD,First,Corporate,9,1096.62,9869.58,0.59
2024-01-23,BOS,DCA,Economy,Travel Agent,17,117.38,1995.46,0.84
2024-01-23,BOS,DCA,Premium Economy,Travel Agent,13,332.04,4316.52,0.56
2024-01-23,BOS,DCA,Business,Corporate,37,781.79,28926.23,0.87
2024-01-23,BOS,DCA,First,Mobile App,8,996.5,7972.0,0.9
2024-01-23,MIA,ATL,Economy,Mobile App,20,101.22,2024.4,0.91
